Timestamp,Node_ID,Application,CPU_Utilization,Memory_Usage,Workload_Intensity,Network_Traffic,Storage_Utilization,Number_of_Requests,CPU_Temperature,Power_Consumption,Clock_Speed,Cache_Size,Number_of_Cores
2023-08-09 13:23:34,Node_2,Analytics,47.93240611887717,44.68296654179623,Low,150 Mbps,80%,970,62.40315816007901,204.00408967626208,3.08,8,6
2023-08-09 12:52:02,Node_2,Web Server,43.64324573219232,83.08789948477204,High,100 Mbps,80%,371,73.14736206769956,275.8408805581522,2.39,8,2
2023-08-09 17:49:47,Node_2,Web Server,43.07810436415338,46.09480448436712,High,50 Mbps,90%,760,51.422586066806375,250.8654847685088,3.08,6,8
2023-08-09 08:02:35,Node_2,Web Server,86.68257070606163,49.29189667075244,High,150 Mbps,70%,325,68.74480898938991,155.58913142936922,2.47,12,10
2023-08-09 09:31:59,Node_2,Analytics,12.341917508338229,51.79755827680458,Low,20 Mbps,40%,984,41.91320890233365,286.18112320479355,2.25,8,2
2023-08-09 16:18:54,Node_2,Web Server,40.46575031747785,55.37269049233343,Low,200 Mbps,60%,411,78.26801844693824,291.78218154546914,2.54,6,4
2023-08-09 11:04:28,Node_2,AI Inference,21.606615996606493,72.93532660530498,Low,50 Mbps,80%,1323,68.86018685703455,256.39548247615187,2.31,6,10
2023-08-09 10:20:53,Node_2,AI Inference,48.70083237082191,75.3817871924528,Moderate,200 Mbps,40%,1082,44.726954456629954,254.2148816586068,2.04,20,6
2023-08-09 10:01:03,Node_2,AI Inference,31.91649035140979,72.57488166815864,Low,200 Mbps,80%,1222,57.1404518144929,308.4331218129943,2.17,16,6
2023-08-09 09:23:33,Node_2,Analytics,68.42401929066284,63.38006405112164,Low,20 Mbps,80%,1583,51.18756387861842,167.5015087423505,2.1,12,8
2023-08-09 09:59:34,Node_2,Analytics,40.90654309013545,64.71520169734839,Moderate,20 Mbps,80%,278,66.27078478377719,281.9423560467648,2.5,12,2
2023-08-09 10:27:52,Node_2,AI Inference,73.66876250690015,65.2907916740881,High,100 Mbps,40%,218,68.70016663844305,189.5265535213005,2.06,16,10
2023-08-09 14:45:13,Node_2,File Server,51.09954159077699,66.68856712329361,High,150 Mbps,40%,1059,74.63082841757127,168.50879673589222,3.2,8,10
2023-08-09 15:06:38,Node_2,AI Inference,82.12348760301278,54.23475044350327,High,20 Mbps,40%,1210,63.97076290981366,229.54068421059304,2.31,8,2
2023-08-09 09:30:08,Node_2,AI Inference,84.89168565072664,85.76824261352019,Moderate,150 Mbps,90%,1341,64.95337124631874,184.84350010962575,2.06,6,10
2023-08-09 10:12:09,Node_2,AI Inference,80.66840678249838,33.993801193105014,Moderate,100 Mbps,60%,430,59.76462174650848,151.16548183710424,3.33,8,4
2023-08-09 10:09:43,Node_2,Analytics,25.71431971248313,73.18043419816195,Moderate,150 Mbps,60%,1681,69.56821945199184,215.49161707288943,3.07,16,6
2023-08-09 13:26:28,Node_2,File Server,37.58606521263098,81.55805442872126,High,100 Mbps,40%,219,65.83667940155904,158.25814817231085,2.68,8,4
2023-08-09 14:07:07,Node_2,File Server,20.601774657226297,38.73688390562103,Low,50 Mbps,40%,537,47.31355985815217,345.59985489868086,3.08,8,10
2023-08-09 12:24:00,Node_2,AI Inference,67.43653178769155,47.86066922516415,High,100 Mbps,80%,1235,59.87264359212408,226.28028895835237,3.34,16,2
2023-08-09 09:16:59,Node_2,AI Inference,14.81308360782859,63.97738334762059,Low,50 Mbps,60%,330,52.28336298617748,200.70588347716,2.98,20,10
2023-08-09 14:55:27,Node_2,Analytics,19.051783807978417,41.37664684005057,Low,100 Mbps,60%,460,59.15107115848086,332.07372182694724,2.54,8,6
2023-08-09 08:22:35,Node_2,File Server,10.401336411208051,40.96603780073701,High,200 Mbps,60%,1170,47.63996968362832,192.4498520775808,2.61,16,10
2023-08-09 16:51:16,Node_2,Analytics,11.93356737773934,62.47516056562428,Moderate,200 Mbps,60%,486,57.99796785844044,186.15762619434352,3.24,6,8
2023-08-09 16:53:26,Node_2,Web Server,16.241658506017398,52.28213449423255,Moderate,200 Mbps,80%,439,43.41941876549728,239.4186606294245,2.93,8,6
2023-08-09 10:58:45,Node_2,Analytics,77.61998347855896,51.54891500987642,Low,200 Mbps,70%,1174,55.65249327151088,216.61790586688537,3.44,8,2
2023-08-09 12:05:32,Node_2,Database,22.48533421557437,68.5283324346472,Moderate,50 Mbps,40%,1451,43.21589086213915,242.38489966098405,2.03,8,10
2023-08-09 17:12:40,Node_2,File Server,87.3930327263625,67.50759031059441,High,100 Mbps,40%,822,72.75746845058306,178.70856097404476,3.21,12,4
2023-08-09 17:06:39,Node_2,Analytics,51.78113390439464,81.77845835191243,Low,100 Mbps,70%,1039,56.40405590826991,247.38403082378264,3.21,6,6
2023-08-09 08:22:05,Node_2,Analytics,34.85562548332923,69.50752608282752,Low,150 Mbps,90%,1998,51.5020593414356,340.9994099212697,2.96,12,6
2023-08-09 15:03:58,Node_2,Web Server,64.95274072825404,44.50923351220365,Low,50 Mbps,70%,398,67.95707144651755,231.84004075144296,3.49,16,6
2023-08-09 09:48:05,Node_2,AI Inference,84.2818941807509,58.78907469743947,Moderate,50 Mbps,60%,1743,41.62157181380801,307.3693080108516,2.58,16,6
2023-08-09 08:24:07,Node_2,Analytics,16.584321486773888,74.86707060474102,Low,200 Mbps,40%,997,74.3500234426757,258.72426045741213,2.77,8,6
2023-08-09 17:46:06,Node_2,AI Inference,69.0796835526958,76.17336507800762,Moderate,50 Mbps,80%,1539,53.90633448183811,285.7493843170738,2.31,20,6
2023-08-09 08:55:05,Node_2,Web Server,59.69185043806134,83.82709157778834,Moderate,100 Mbps,40%,1853,72.5197737737483,300.77650693123786,3.48,16,4
2023-08-09 09:10:03,Node_2,Analytics,73.94221296085767,79.55705550129474,Low,50 Mbps,60%,916,48.19602478456715,179.11470234856225,2.61,12,10
2023-08-09 12:20:37,Node_2,AI Inference,67.49186868309752,30.330121458294062,High,50 Mbps,80%,480,49.80829117320034,198.01940894904337,2.66,20,8
2023-08-09 14:29:30,Node_2,File Server,66.51292530628716,49.395356295961534,Moderate,20 Mbps,80%,1960,44.615673858154935,288.76343879920444,3.05,20,2
2023-08-09 14:58:29,Node_2,File Server,74.39757636890118,55.42323208721177,High,200 Mbps,80%,1461,59.93947085380301,151.57855370500917,3.44,12,6
2023-08-09 15:47:36,Node_2,File Server,38.94690515783133,77.60577079325992,High,150 Mbps,70%,751,78.37844438539848,164.74968713768655,2.21,16,6
2023-08-09 16:57:34,Node_2,Web Server,24.73696107628691,36.583253930374326,Low,200 Mbps,80%,1569,60.86054997861719,189.21960593120085,3.35,8,10
2023-08-09 10:46:26,Node_2,AI Inference,60.86036285164368,61.95582126452896,Moderate,100 Mbps,70%,267,42.10451275187889,159.36064003625836,3.49,6,6
2023-08-09 11:15:00,Node_2,Analytics,38.07787428636515,53.77898556419511,High,200 Mbps,40%,1303,69.11113464053666,336.2605409056923,2.9,12,10
2023-08-09 15:03:47,Node_2,Web Server,73.75462381590978,81.81813335984239,High,150 Mbps,70%,1208,40.99644426480538,154.27719096029247,2.17,12,6
2023-08-09 11:48:03,Node_2,Analytics,52.60911642624973,31.29066239698412,Moderate,150 Mbps,80%,330,72.96608314848024,176.4150653469305,2.43,8,8
2023-08-09 16:57:13,Node_2,Analytics,86.9559821672346,43.0319898716879,Moderate,200 Mbps,70%,1385,40.212899539749415,151.3862758535436,2.32,20,4
2023-08-09 16:56:40,Node_2,File Server,46.64076288008264,31.38794595786656,Moderate,20 Mbps,80%,1571,47.01210133823653,220.6085527937367,2.71,8,10
2023-08-09 12:58:05,Node_2,Database,87.84362768472442,84.09205806551876,Moderate,100 Mbps,60%,1274,58.28259860860494,204.28759891030535,2.34,12,8
2023-08-09 14:35:31,Node_2,AI Inference,22.430515672070577,88.39301246682182,Low,100 Mbps,90%,1357,50.47677551710326,165.11202296667548,3.32,12,8
2023-08-09 17:53:13,Node_2,File Server,68.81367277246386,64.29221942839419,Moderate,200 Mbps,60%,331,68.93561001269762,214.6465705943811,2.81,12,8
2023-08-09 13:06:32,Node_2,Database,20.98726598167244,82.41658567801667,Moderate,50 Mbps,60%,1799,74.57378016572002,250.04897667208388,3.5,12,8
2023-08-09 12:44:17,Node_2,AI Inference,80.55333506668339,81.4902160879692,Low,50 Mbps,80%,273,74.87201811868388,271.5268126357249,3.16,6,2
2023-08-09 13:13:51,Node_2,Database,31.72640721629092,56.045936716390585,Moderate,150 Mbps,90%,454,57.15470467632535,301.31164628235746,3.47,12,10
2023-08-09 13:44:13,Node_2,AI Inference,66.02942669580978,77.2080948224523,Low,100 Mbps,70%,1306,65.76422227970815,186.50145502613245,2.3,16,4
2023-08-09 09:35:07,Node_2,Web Server,72.89375971121962,71.04717092970193,Low,50 Mbps,40%,408,64.52284974430566,333.84685503934287,3.4,20,8
2023-08-09 12:51:52,Node_2,Database,79.06158431505301,86.39384342343143,Low,50 Mbps,80%,272,44.65508480556762,268.4213716785597,2.09,16,4
2023-08-09 11:32:45,Node_2,AI Inference,33.82618660094727,52.922583692646754,Low,100 Mbps,90%,1824,49.31729708342003,235.0829331132556,3.48,12,6
2023-08-09 12:55:00,Node_2,Analytics,47.93171305730625,44.47250721606848,High,200 Mbps,70%,1599,66.20244936581315,291.5658131971867,3.07,12,4
2023-08-09 15:51:12,Node_2,File Server,24.46708453291628,67.62613175002784,Low,150 Mbps,90%,1460,44.538793182873576,197.3874108280582,2.13,8,2
2023-08-09 16:39:13,Node_2,Web Server,66.52121429530438,88.7540645499427,Moderate,20 Mbps,80%,1795,41.0975914786161,207.2232525621678,2.34,12,4
2023-08-09 13:15:08,Node_2,AI Inference,52.77187243919784,86.6719657552973,Low,150 Mbps,90%,1618,55.90916848133973,188.7132040782624,3.05,12,4
2023-08-09 09:05:10,Node_2,Database,75.67008540625865,46.142329306563866,Moderate,200 Mbps,40%,1800,61.528209224224426,250.1613794052509,2.19,8,8
2023-08-09 11:40:35,Node_2,Web Server,28.991743735193776,58.50641801683016,Low,20 Mbps,80%,834,76.86506454049123,290.984917671763,2.42,20,6
2023-08-09 16:42:36,Node_2,File Server,61.735614518552126,57.54862910709336,Low,200 Mbps,80%,1541,70.85532935796034,278.01774573976843,3.47,20,2
2023-08-09 14:48:18,Node_2,File Server,32.74630101969555,77.02332419636393,Moderate,50 Mbps,80%,1627,64.56252558239353,332.10114492881235,3.34,6,10
2023-08-09 12:12:12,Node_2,Database,40.99670413780976,67.91817705217417,High,20 Mbps,90%,1156,46.76025098348347,332.1641292181589,2.01,20,10
2023-08-09 13:32:01,Node_1,Database,17.965941627062687,77.59118380037754,High,100 Mbps,60%,413,77.67167227494411,230.7032098739313,2.35,12,4
2023-08-09 09:12:22,Node_1,Database,83.35354552779651,48.61507936811315,Low,200 Mbps,40%,1149,69.20326582423712,311.93152689026374,3.04,12,4
2023-08-09 14:18:55,Node_1,Analytics,81.58008773987774,80.88744241498958,Moderate,150 Mbps,90%,982,66.96964237299865,186.90345875263776,2.71,8,6
2023-08-09 10:33:58,Node_1,File Server,66.1510664549601,32.68791301524963,Low,200 Mbps,80%,1515,53.31905169085619,259.3414958589887,2.68,8,10
2023-08-09 14:16:40,Node_1,Web Server,87.69889075558416,82.48167989482948,Moderate,150 Mbps,70%,489,63.86005666327608,209.64993606586063,3.42,16,8
2023-08-09 17:47:52,Node_1,AI Inference,38.37608768839705,36.95547115863575,High,150 Mbps,70%,1193,48.84237722965846,340.5507496978946,3.26,20,8
2023-08-09 17:02:12,Node_1,AI Inference,16.42114738746625,56.234197660938726,Moderate,150 Mbps,40%,888,72.604680830354,166.37382709945433,3.02,6,4
2023-08-09 08:58:03,Node_1,File Server,29.41493973378165,68.36288950047057,High,20 Mbps,90%,747,77.40081872978422,173.28457050122336,2.71,8,8
2023-08-09 11:17:30,Node_1,AI Inference,59.837798341228535,37.151772708582286,Moderate,20 Mbps,80%,1808,48.732555198143984,209.78733922031404,3.43,6,10
2023-08-09 14:36:51,Node_1,File Server,43.13336373696611,42.812865148034845,High,100 Mbps,60%,1767,44.10675020954957,294.6960360124304,2.53,12,4
2023-08-09 09:08:34,Node_1,Analytics,87.81044768990566,61.31252855020497,High,100 Mbps,40%,1343,78.16986647601233,174.85365614729207,2.02,12,10
2023-08-09 11:19:58,Node_1,AI Inference,38.488629046684565,44.217886440079255,Low,200 Mbps,90%,1914,48.159122905060414,238.02601131838404,2.92,6,2
2023-08-09 14:37:08,Node_1,AI Inference,66.66132093032004,86.22507946323464,High,100 Mbps,90%,1113,41.69260488289323,324.1584083341009,2.44,12,6
2023-08-09 17:11:55,Node_1,Web Server,16.36034438249923,55.53353571151466,Low,20 Mbps,60%,1371,70.0332460762765,200.64837632049688,3.45,20,2
2023-08-09 14:48:20,Node_1,Database,20.30985085057342,59.36595594483023,High,150 Mbps,60%,335,55.57703117198893,177.22165932644526,2.71,12,8
2023-08-09 11:55:50,Node_1,Web Server,19.293431036282016,57.65807060657802,High,150 Mbps,70%,599,71.95433017844402,247.025625529474,3.18,20,4
2023-08-09 16:01:02,Node_1,AI Inference,47.51072840758443,71.52409453945202,Low,200 Mbps,80%,1005,47.14555217368866,164.77579907877745,3.09,8,6
2023-08-09 15:03:58,Node_1,File Server,31.717281462419614,34.636995733365474,High,150 Mbps,90%,1950,50.70208059058966,329.2183869551636,2.82,6,10
2023-08-09 14:59:19,Node_1,Database,30.899814366230014,48.24673586456359,Low,100 Mbps,60%,694,48.30772758448649,181.69088576955997,2.51,20,2
2023-08-09 16:23:13,Node_1,Analytics,54.319996710526695,60.40470135954628,Low,20 Mbps,40%,1467,77.9352522829152,316.579207412707,3.4,8,10
2023-08-09 13:26:28,Node_1,Web Server,76.08116482634226,35.77250789145392,High,200 Mbps,90%,507,43.28933441759708,189.47907321183536,3.3,8,6
2023-08-09 12:33:52,Node_1,Analytics,81.7872019723797,48.59893115195486,Low,200 Mbps,90%,363,71.05673123940643,281.4803097418689,2.06,6,8
2023-08-09 10:18:16,Node_1,AI Inference,76.1336355405711,69.10236606529342,Moderate,150 Mbps,70%,1103,47.96387823456296,263.2572536143657,2.61,12,10
2023-08-09 14:36:51,Node_1,AI Inference,42.6563355679773,31.92109020889262,High,150 Mbps,60%,1969,41.63920928734341,214.11663224399337,2.08,6,8
2023-08-09 17:59:43,Node_1,Database,88.96375870137027,56.28351609884351,High,100 Mbps,90%,1020,71.5665827638051,317.22604965008486,2.16,20,4
2023-08-09 13:14:02,Node_1,Web Server,56.49414344972446,82.93676430365184,High,50 Mbps,70%,1088,68.73106519686755,324.2259865668024,2.01,16,8
2023-08-09 10:18:16,Node_1,Analytics,31.338036527856133,74.86896427367813,Moderate,200 Mbps,90%,1851,75.51819001022,323.8314872789807,2.34,8,6
2023-08-09 14:30:37,Node_1,File Server,23.80483469062733,60.55357279537952,High,100 Mbps,80%,876,43.85430105175272,210.7896509532036,2.73,8,10
2023-08-09 16:12:02,Node_1,File Server,81.72365497248514,69.30202996206968,High,150 Mbps,80%,926,56.98690985965238,221.0378832314335,3.05,6,10
2023-08-09 12:21:27,Node_1,File Server,69.78868561800857,70.95720282299438,Moderate,150 Mbps,70%,967,56.314505665733066,157.52250978273432,2.51,12,8
2023-08-09 14:08:56,Node_1,Analytics,38.769800065380366,46.21455510539448,Low,20 Mbps,70%,1499,40.9602337562584,289.061710895275,2.84,12,10
2023-08-09 10:24:21,Node_1,Web Server,83.28216871053989,54.4187585591441,Moderate,20 Mbps,90%,1938,79.41091269167147,170.75561336896004,3.39,6,8
2023-08-09 11:22:58,Node_1,AI Inference,31.15576557434671,63.26359681783142,Low,20 Mbps,80%,809,71.0450095688933,197.1513347321549,2.63,20,8
2023-08-09 16:11:35,Node_1,Web Server,30.341542532073813,44.59547477559352,Moderate,20 Mbps,70%,1008,65.6576563809388,209.45144834155104,2.85,8,2
2023-08-09 12:05:24,Node_1,AI Inference,32.91566232029378,30.09040326524912,High,150 Mbps,90%,1227,49.01472114059232,164.35497147201755,3.13,6,6
2023-08-09 16:51:07,Node_1,Database,24.346845042955803,78.99449458730189,High,150 Mbps,90%,613,69.9304179788315,322.2815749166706,2.68,8,6
2023-08-09 13:12:14,Node_1,Analytics,89.46495276576628,70.88125272928562,Moderate,150 Mbps,60%,1763,46.87922990285347,186.5660714219213,2.63,8,10
2023-08-09 16:11:35,Node_1,File Server,68.02328597699649,86.94129769816516,Moderate,200 Mbps,80%,1708,66.28394260931705,245.9980984856236,3.08,8,8
2023-08-09 14:40:27,Node_1,Database,86.33802195507862,56.46304756350712,High,100 Mbps,60%,1673,58.80133868405742,275.3381799672378,3.46,20,6
2023-08-09 08:28:02,Node_1,File Server,24.314185101250025,67.46679277880337,High,50 Mbps,70%,1671,70.50137655850897,309.2998231897418,2.37,8,2
2023-08-09 10:33:24,Node_1,Database,20.00880651482081,75.5890684622374,High,20 Mbps,70%,213,47.67679914263625,281.55014133574457,2.93,8,8
2023-08-09 15:58:30,Node_1,Analytics,71.84897945018889,64.52681398992458,High,100 Mbps,40%,1308,47.152717345853,178.1481514334442,3.32,16,8
2023-08-09 12:17:00,Node_1,Database,86.64465505323452,50.80474043756372,Moderate,200 Mbps,70%,1294,67.88877540960436,313.6304325160554,3.41,20,6
2023-08-09 16:36:14,Node_1,Database,41.34875355629495,80.25339701034578,Low,200 Mbps,60%,604,62.97720606316014,256.9127424505781,2.29,16,10
2023-08-09 10:44:30,Node_1,Database,49.299856015637786,33.09776503339481,High,50 Mbps,60%,1308,42.11161556507422,161.1713156044921,2.93,8,8
2023-08-09 09:30:08,Node_1,Database,73.57387183664622,46.5156467042267,Moderate,200 Mbps,90%,1747,75.19887060586336,203.39578401329968,2.96,6,8
2023-08-09 13:56:01,Node_1,File Server,57.49800000457648,67.64583683282451,Low,50 Mbps,60%,1551,77.70617675054737,216.72184956442808,2.4,16,6
2023-08-09 10:51:42,Node_1,Database,56.14650527433681,78.40835841312159,Low,150 Mbps,70%,375,56.13807301453704,304.7557651227468,3.07,6,10
2023-08-09 17:34:43,Node_1,File Server,85.62632220164328,43.668217534010886,Low,150 Mbps,70%,742,49.87910365715166,217.1234386168121,3.39,12,10
2023-08-09 17:13:31,Node_1,File Server,34.00562751070253,85.74855730430504,Low,200 Mbps,70%,986,46.27924871259295,176.9142434556949,2.92,12,6
2023-08-09 12:33:52,Node_1,File Server,39.4314332666259,85.74101286023277,Moderate,20 Mbps,60%,1753,70.47226826584976,239.145248853512,2.93,12,6
2023-08-09 12:05:55,Node_1,Web Server,57.9580602638062,70.81570177641245,Low,20 Mbps,40%,419,67.3866168803124,324.86658228923795,3.37,16,8
2023-08-09 11:00:39,Node_1,Analytics,49.946312965979935,76.20388886120045,Low,100 Mbps,40%,957,66.59153554424307,257.27763084182914,3.44,8,4
2023-08-09 13:07:46,Node_1,Web Server,35.25190363119191,81.3811734938894,Moderate,100 Mbps,90%,812,50.20358264176103,270.8838388086874,2.92,6,10
2023-08-09 16:23:23,Node_1,Analytics,79.80685776556447,87.24965049797433,High,200 Mbps,40%,709,52.40018887525351,190.3552435533224,2.79,8,10
2023-08-09 14:48:18,Node_1,Database,28.166955806147485,41.64513628648338,Low,200 Mbps,60%,1886,67.92522681434747,180.263812917441,2.68,16,6
2023-08-09 08:09:42,Node_1,AI Inference,58.43764253995598,59.72186549484895,Moderate,50 Mbps,60%,280,49.16577334365358,216.28697732126116,2.99,20,2
2023-08-09 08:58:55,Node_1,File Server,55.54114137351632,49.703662762383175,High,20 Mbps,60%,1845,44.82839167955273,294.9873943188429,2.76,20,4
2023-08-09 13:26:28,Node_1,Database,89.5855526993843,40.59393414331564,Moderate,200 Mbps,40%,205,67.65424427297906,196.06333965796253,2.83,20,6
2023-08-09 15:51:15,Node_1,File Server,18.98255934900371,76.73267724847945,High,20 Mbps,60%,272,63.06707618666034,342.2161943994733,2.11,6,4
2023-08-09 13:22:46,Node_1,Web Server,11.714535109657884,37.981067445420905,High,50 Mbps,80%,855,77.5171614276442,193.8350437621868,2.2,16,4
2023-08-09 09:15:20,Node_1,Analytics,44.2226043736738,74.7791984368268,High,20 Mbps,40%,1846,72.19277982731373,220.41834105729384,2.49,12,10
2023-08-09 13:58:27,Node_1,AI Inference,56.147203225737925,85.9539650865891,High,50 Mbps,90%,1655,70.29900195455271,184.43271981070373,2.6,6,6
2023-08-09 11:59:22,Node_1,Database,65.51160987981262,49.13571272883106,High,100 Mbps,90%,1788,63.7500849915746,250.57423151159367,2.39,6,8
2023-08-09 08:45:39,Node_1,AI Inference,68.59693210858262,51.23103221497469,High,20 Mbps,90%,295,57.6587623348843,190.7716954145693,2.49,16,2
2023-08-09 11:08:27,Node_1,AI Inference,39.071169205074256,56.5494557877699,Low,150 Mbps,40%,254,62.62093504519771,176.77780704333296,3.45,8,2
2023-08-09 09:54:20,Node_1,Database,15.502992890526466,54.789752284302246,Moderate,150 Mbps,90%,719,47.17593230881901,307.3752045896999,2.36,12,6
2023-08-09 16:20:55,Node_1,AI Inference,85.6457511994954,33.76517674078149,Moderate,200 Mbps,40%,1591,62.77827247713081,164.4298204824958,3.48,20,2
2023-08-09 14:08:40,Node_1,Database,31.58438434699821,53.68541028701077,Low,200 Mbps,80%,1186,54.98583531202935,320.3214044308916,3.18,8,2
2023-08-09 12:42:43,Node_1,Database,63.54397317252205,69.43652191922061,High,50 Mbps,80%,1108,43.89268858694031,174.8736299252818,2.86,12,2
2023-08-09 08:40:39,Node_1,AI Inference,13.96763269531318,80.20070292609478,Low,200 Mbps,60%,1058,71.45729080315624,255.9530427383096,2.55,12,6
2023-08-09 14:08:40,Node_1,Analytics,73.84010884687228,46.40945103436791,Moderate,200 Mbps,90%,1390,54.145473294705454,297.9353707935692,2.78,12,4
2023-08-09 08:53:14,Node_1,Analytics,76.96799593894282,72.5307829480062,Low,150 Mbps,80%,907,78.93402767859465,258.1974570628417,2.41,8,8
2023-08-09 11:58:34,Node_1,Database,66.51646997725365,66.62797492911943,High,200 Mbps,40%,1519,76.71140840299248,248.7540674569115,3.18,6,2
2023-08-09 10:55:50,Node_1,Database,37.31679822564771,49.14558308895256,Moderate,20 Mbps,90%,558,62.14493266912942,207.07642292404304,3.33,8,2
2023-08-09 08:52:43,Node_1,File Server,52.362973556201815,79.90681118710165,Low,20 Mbps,70%,1267,72.88064241990901,279.728347447685,2.02,20,10
2023-08-09 13:28:00,Node_1,Database,71.69989331584841,37.068696112065,Low,50 Mbps,70%,730,54.29644095580628,180.35501016805244,2.85,6,2
2023-08-09 10:45:10,Node_1,File Server,57.32554616928648,77.86423055911213,Low,100 Mbps,80%,1591,51.34873256445061,273.8614367908675,3.18,16,10
2023-08-09 08:58:55,Node_1,AI Inference,83.99312610084658,69.46108519117233,High,20 Mbps,80%,1472,64.23577894515456,183.21899907426447,3.32,16,4
2023-08-09 08:45:39,Node_1,Web Server,43.763215854566525,50.37844193822187,High,50 Mbps,80%,1735,56.09475407865386,256.44429055461774,3.44,20,8
2023-08-09 10:22:47,Node_1,Web Server,45.94417081873664,37.18700837500627,Low,150 Mbps,70%,1273,79.40610652476246,273.62278822118026,3.05,16,2
2023-08-09 09:57:16,Node_1,File Server,65.53386575800093,74.32712469890208,Moderate,100 Mbps,70%,420,59.6731701595187,339.18855825713433,3.07,16,8
2023-08-09 08:47:22,Node_1,AI Inference,47.17025357095299,64.89124762081701,Moderate,150 Mbps,80%,1681,73.32558839345809,306.81328849378497,2.1,16,10
2023-08-09 13:04:01,Node_1,Web Server,41.08445552025317,31.62056053595022,High,50 Mbps,40%,1435,49.45462965969509,268.8657970052663,2.87,6,8
2023-08-09 13:16:06,Node_1,File Server,84.86292342250064,31.57830851614013,Low,50 Mbps,90%,1031,55.42544172423317,312.687227876291,2.1,16,8
2023-08-09 09:11:20,Node_1,Web Server,68.48461143729293,82.98068618167645,Moderate,50 Mbps,40%,1338,54.4781563804897,339.0411857377678,2.31,8,4
2023-08-09 14:27:38,Node_1,Database,38.473522646951565,82.52503035149442,High,100 Mbps,70%,1060,53.37845247304361,306.03151782364824,2.72,20,10
2023-08-09 08:30:43,Node_1,File Server,65.7408643053153,39.91999261820833,Low,100 Mbps,70%,660,73.87148129771754,275.86060888984304,2.34,12,2
2023-08-09 08:37:57,Node_1,Database,43.56714990998924,57.52161956049201,Moderate,100 Mbps,60%,1870,66.74792022114035,327.00307193667663,3.4,12,10
2023-08-09 10:53:30,Node_1,File Server,78.17554501716523,49.6117899856358,Low,20 Mbps,90%,1204,59.022481485284885,220.3189400402508,2.51,16,4
2023-08-09 08:00:38,Node_1,Web Server,26.675186419105003,86.76910327416755,Low,20 Mbps,90%,1154,72.9384498874557,263.67261976817537,2.72,8,6
2023-08-09 14:21:17,Node_1,AI Inference,21.343254655178264,53.01377282704621,Moderate,150 Mbps,90%,1573,49.75315295409693,299.95066570323604,2.93,8,10
2023-08-09 14:19:35,Node_1,Database,72.87922046898045,82.35822074578948,Low,100 Mbps,70%,1642,68.46888188184913,346.5135548561336,3.1,8,2
2023-08-09 13:33:46,Node_1,Analytics,33.935090862524035,79.31429755786344,Moderate,20 Mbps,90%,1312,58.31795740371559,257.5305753159239,3.5,20,10
2023-08-09 15:32:49,Node_1,AI Inference,74.77365685109085,41.12595155648943,Moderate,50 Mbps,70%,673,44.73593427945819,291.52360693835305,2.71,20,10
2023-08-09 10:16:10,Node_1,Database,53.92792125848955,37.88102630146466,Low,200 Mbps,60%,1004,58.654703449027686,246.77926928254615,2.07,6,2
2023-08-09 12:49:04,Node_1,AI Inference,15.093886426493723,84.26133118499378,Low,200 Mbps,90%,902,48.56211827468739,289.5895857396986,2.14,6,10
2023-08-09 16:20:55,Node_1,Web Server,78.45590689276858,55.14333196663924,High,20 Mbps,80%,1658,64.64287539936564,333.16049223808227,3.18,6,2
2023-08-09 15:03:47,Node_1,Database,51.43873862828655,57.85290500029521,Moderate,200 Mbps,70%,1145,65.08910145137499,215.06936728913143,3.17,20,2
2023-08-09 15:14:09,Node_1,Analytics,15.486181478119336,49.53844250150174,High,200 Mbps,60%,1624,53.38666917470994,210.5114179009797,2.62,12,4
2023-08-09 16:31:36,Node_1,Analytics,15.80506780009772,32.37115433931917,Moderate,100 Mbps,80%,925,75.98317890208035,331.0801519418774,3.02,16,4
2023-08-09 15:05:00,Node_1,Database,41.84249587035818,58.490590068503245,Moderate,50 Mbps,70%,1087,53.50661893228001,206.51476860755164,3.14,8,4
2023-08-09 10:44:02,Node_1,Web Server,23.084746443300865,50.123033244902665,Low,50 Mbps,90%,804,41.856319373841934,254.23083311356507,2.13,8,6
2023-08-09 15:15:23,Node_1,Analytics,31.285151980814028,50.74724864287671,Moderate,200 Mbps,40%,1801,65.28212512070363,221.0729953286833,2.99,8,2
2023-08-09 10:22:41,Node_1,File Server,41.317474912960456,77.77315414958645,High,50 Mbps,90%,761,56.92206407135622,313.7867426468108,2.18,12,6
2023-08-09 16:19:01,Node_1,File Server,17.696169098095442,78.26563793203809,Moderate,100 Mbps,40%,1479,60.97367240945808,170.16614465370543,2.67,12,8
2023-08-09 13:37:32,Node_1,File Server,17.6777818279876,63.84085969972961,High,50 Mbps,40%,1678,50.88528487845864,237.76445436799307,3.11,12,4
2023-08-09 15:16:34,Node_1,Web Server,61.7080165558597,35.554534755557974,High,200 Mbps,90%,815,53.73563681363901,196.30967365894392,2.77,8,6
2023-08-09 15:05:01,Node_1,File Server,25.37804203743756,64.01515643272745,Moderate,50 Mbps,70%,299,53.3061517648336,229.84441579982757,3.44,6,8
2023-08-09 12:05:32,Node_1,File Server,15.387925312890165,79.45140164313554,High,150 Mbps,80%,1696,40.81540224473647,197.6793423928016,3.03,6,4
2023-08-09 13:28:29,Node_1,Analytics,47.27950852334203,85.63764730251069,Low,100 Mbps,70%,1222,62.07657471555176,154.68206379525017,2.96,8,4
